account_id,customer_code,product_type,open_date,maturity_date,term_months,interest_rate,status,channel_opened,currency,current_balance
ACC_Z_000217_02,Z_000217,demand_saving,2023-04-15,,0,0.07743,active,atm,VND,666614449
ACC_Y_000099_01,Y_000099,demand_saving,2023-05-04,,0,0.06466,active,atm,VND,2604698771
ACC_Y_000099_02,Y_000099,demand_saving,2024-02-16,,0,0.05989,active,atm,VND,4214964487
ACC_Z_000224_01,Z_000224,demand_saving,2024-10-03,,0,0.07154,active,atm,VND,589884496
ACC_Y_000104_01,Y_000104,demand_saving,2024-06-02,,0,0.04849,active,branch,VND,3553389609
ACC_Z_000046_01,Z_000046,demand_saving,2024-06-28,,0,0.08114,active,mobile/internet,VND,861595057
ACC_Z_000046_02,Z_000046,demand_saving,2023-04-14,,0,0.05274,active,mobile/internet,VND,560073298
ACC_X_000039_01,X_000039,term_saving,2023-05-05,2026-04-19,36,0.04046,active,atm,VND,13153237070
ACC_X_000039_02,X_000039,demand_saving,2024-03-20,,0,0.0633,closed,atm,VND,-3956693253
ACC_X_000036_01,X_000036,term_saving,2024-07-05,2024-10-03,3,0.0328,active,branch,EUR,-5295895990
ACC_X_000036_02,X_000036,term_saving,2023-05-05,2026-04-19,36,0.05488,closed,atm,VND,14246917779
ACC_X_000036_03,X_000036,term_saving,2024-03-20,2024-12-15,9,0.0657,active,mobile/internet,VND,-5558927563
ACC_Z_000392_01,Z_000392,demand_saving,2024-08-25,,0,0.07276,active,atm,VND,813097996
ACC_Z_000392_02,Z_000392,demand_saving,2024-11-25,,0,0.09961,active,branch,VND,893561246
ACC_X_000121_01,X_000121,demand_saving,2024-09-01,,0,0.0637,active,atm,VND,-3194971662
ACC_X_000121_02,X_000121,term_saving,2024-12-29,2025-09-25,9,0.04287,active,branch,VND,23687625996
ACC_X_000121_03,X_000121,demand_saving,2024-04-03,,0,0.0636,active,branch,VND,-3252615278
ACC_X_000121_04,X_000121,term_saving,2023-01-19,2026-01-03,36,0.03841,closed,mobile/internet,VND,15460887028
ACC_X_000121_05,X_000121,term_saving,2024-04-11,2025-04-06,12,0.0522,suspend,branch,VND,16137790248
ACC_Y_000217_01,Y_000217,demand_saving,2024-08-30,,0,0.03914,active,atm,VND,3866890317
ACC_Z_000283_01,Z_000283,demand_saving,2023-12-29,,0,0.07117,active,atm,VND,552660235
ACC_Z_000283_02,Z_000283,demand_saving,2023-04-22,,0,0.05566,active,mobile/internet,VND,516030630
ACC_Y_000121_01,Y_000121,demand_saving,2023-02-15,,0,0.03078,active,atm,VND,2786650960
ACC_Z_000367_01,Z_000367,demand_saving,2024-06-20,,0,0.06581,closed,mobile/internet,VND,581621139
ACC_Y_000083_01,Y_000083,term_saving,2023-03-15,2023-04-14,1,0.04032,active,branch,USD,-1791141283
ACC_Y_000083_02,Y_000083,term_saving,2024-02-02,2024-07-31,6,0.0468,active,branch,VND,-424044123
ACC_Y_000083_03,Y_000083,term_saving,2024-02-14,2025-02-08,12,0.06543,closed,branch,VND,4783197666
ACC_Z_000230_01,Z_000230,term_saving,2023-09-11,2023-10-11,1,0.06996,active,atm,VND,104862474
ACC_Z_000230_02,Z_000230,demand_saving,2024-08-08,,0,0.09557,active,atm,VND,834095818
ACC_Z_000152_01,Z_000152,demand_saving,2023-10-30,,0,0.07557,active,mobile/internet,VND,650200029
ACC_Z_000152_02,Z_000152,demand_saving,2024-10-25,,0,0.09192,active,mobile/internet,VND,699330513
ACC_X_000188_01,X_000188,demand_saving,2024-08-01,,0,0.04899,active,branch,USD,-4527408399
ACC_X_000188_02,X_000188,term_saving,2024-05-23,2027-05-08,36,0.05918,active,branch,VND,12978080916
ACC_X_000188_03,X_000188,term_saving,2024-12-12,2025-09-08,9,0.03355,active,mobile/internet,VND,20372635994
ACC_X_000188_04,X_000188,term_saving,2024-10-29,2025-10-24,12,0.0385,active,branch,VND,18059174188
ACC_Y_000154_01,Y_000154,demand_saving,2023-08-13,,0,0.04004,active,mobile/internet,USD,3172516753
ACC_Z_000140_01,Z_000140,demand_saving,2023-01-03,,0,0.09336,active,mobile/internet,VND,627513671
ACC_Y_000155_01,Y_000155,term_saving,2023-07-07,2023-10-05,3,0.05554,active,branch,VND,-1692540465
ACC_Y_000155_02,Y_000155,term_saving,2024-07-04,2025-06-29,12,0.04236,active,mobile/internet,VND,4341607569
ACC_Z_000052_01,Z_000052,demand_saving,2024-02-07,,0,0.09666,active,mobile/internet,VND,561075161
ACC_Z_000136_01,Z_000136,term_saving,2024-04-18,2024-07-17,3,0.09334,active,mobile/internet,VND,612622402
ACC_Z_000136_02,Z_000136,demand_saving,2023-01-10,,0,0.09605,active,mobile/internet,VND,424890794
ACC_Z_000365_01,Z_000365,demand_saving,2023-12-24,,0,0.08662,active,branch,VND,808574540
ACC_X_000147_01,X_000147,demand_saving,2023-09-12,,0,0.04923,active,mobile/internet,VND,-5462208057
ACC_X_000147_02,X_000147,term_saving,2023-06-30,2025-06-19,24,0.03477,active,atm,EUR,14257975569
ACC_X_000147_03,X_000147,term_saving,2024-10-05,2025-01-03,3,0.05625,active,atm,VND,-943697396
ACC_X_000147_04,X_000147,term_saving,2023-02-24,2025-02-13,24,0.03193,active,atm,VND,13847233999
ACC_X_000147_05,X_000147,demand_saving,2024-03-10,,0,0.04623,active,mobile/internet,VND,-5043297700
ACC_Y_000123_01,Y_000123,term_saving,2023-08-23,2023-11-21,3,0.06319,active,mobile/internet,VND,-897799354
ACC_Y_000123_02,Y_000123,demand_saving,2023-05-29,,0,0.06846,active,branch,VND,3616948803
ACC_Z_000344_01,Z_000344,demand_saving,2023-05-15,,0,0.09722,active,mobile/internet,VND,527220508
ACC_Z_000344_02,Z_000344,demand_saving,2024-09-15,,0,0.06067,active,atm,VND,577702889
ACC_Z_000398_01,Z_000398,demand_saving,2024-07-01,,0,0.07799,active,atm,VND,807507314
ACC_Z_000398_02,Z_000398,demand_saving,2023-07-10,,0,0.09636,closed,mobile/internet,VND,595115880
ACC_Z_000466_01,Z_000466,demand_saving,2024-08-03,,0,0.05536,active,atm,VND,717713127
ACC_Z_000466_02,Z_000466,demand_saving,2024-02-10,,0,0.05114,active,branch,VND,768262885
ACC_X_000067_01,X_000067,term_saving,2024-09-06,2027-08-22,36,0.06462,active,mobile/internet,VND,14936279625
ACC_X_000067_02,X_000067,demand_saving,2023-05-09,,0,0.06093,active,mobile/internet,VND,-6734959421
ACC_X_000067_03,X_000067,term_saving,2023-10-13,2024-10-07,12,0.06912,closed,mobile/internet,VND,-5199413694
ACC_X_000067_04,X_000067,term_saving,2023-06-18,2024-06-12,12,0.04298,closed,atm,VND,-7005582892
ACC_Y_000001_01,Y_000001,term_saving,2024-02-24,2024-08-22,6,0.06303,active,atm,VND,-631036
ACC_Y_000001_02,Y_000001,demand_saving,2023-06-05,,0,0.04091,closed,branch,VND,2791074912
ACC_Y_000001_03,Y_000001,term_saving,2023-03-26,2023-12-21,9,0.03737,active,mobile/internet,VND,-1413423671
ACC_X_000052_01,X_000052,term_saving,2024-06-21,2026-06-11,24,0.03816,active,atm,VND,16867330656
ACC_X_000052_02,X_000052,term_saving,2024-03-30,2025-03-25,12,0.0322,active,branch,VND,13136312357
ACC_Z_000425_01,Z_000425,demand_saving,2024-01-03,,0,0.0757,active,branch,VND,533487171
ACC_Z_000425_02,Z_000425,demand_saving,2024-12-06,,0,0.08869,active,branch,VND,820349817
ACC_Z_000004_01,Z_000004,demand_saving,2023-11-26,,0,0.08726,active,mobile/internet,VND,584258948
ACC_Z_000004_02,Z_000004,demand_saving,2024-04-20,,0,0.08282,active,atm,VND,682850014
ACC_Z_000359_01,Z_000359,demand_saving,2024-12-10,,0,0.08055,active,branch,VND,734962781
ACC_Z_000359_02,Z_000359,demand_saving,2024-07-19,,0,0.05915,active,mobile/internet,VND,842406488
ACC_Z_000339_01,Z_000339,term_saving,2024-04-16,2024-07-15,3,0.08317,active,atm,VND,719341841
ACC_Z_000339_02,Z_000339,demand_saving,2023-12-01,,0,0.09532,active,mobile/internet,VND,518681379
ACC_Y_000135_01,Y_000135,demand_saving,2023-02-25,,0,0.06021,active,mobile/internet,VND,3085971567
ACC_Z_000213_01,Z_000213,demand_saving,2024-05-10,,0,0.05031,active,mobile/internet,VND,770327443
ACC_Z_000017_01,Z_000017,demand_saving,2023-07-21,,0,0.0594,closed,branch,VND,680007334
ACC_Z_000017_02,Z_000017,demand_saving,2023-06-11,,0,0.0954,suspend,atm,VND,708138238
ACC_Y_000110_01,Y_000110,demand_saving,2023-07-13,,0,0.06381,active,mobile/internet,VND,3725045089
ACC_Y_000110_02,Y_000110,demand_saving,2023-12-24,,0,0.05267,active,atm,VND,2753393355
ACC_Y_000266_01,Y_000266,demand_saving,2024-11-25,,0,0.03763,active,atm,VND,5250917892
ACC_Y_000266_02,Y_000266,term_saving,2023-12-28,2024-03-27,3,0.05647,active,branch,VND,-851288356
ACC_Z_000061_01,Z_000061,term_saving,2023-02-14,2023-05-15,3,0.08448,active,branch,EUR,-243635096
ACC_Y_000281_01,Y_000281,demand_saving,2023-02-10,,0,0.05295,active,mobile/internet,VND,2962003531
ACC_Y_000281_02,Y_000281,demand_saving,2024-02-29,,0,0.06958,active,mobile/internet,VND,2676041824
ACC_Y_000281_03,Y_000281,demand_saving,2023-06-15,,0,0.03303,active,branch,VND,2305954973
ACC_Y_000287_01,Y_000287,demand_saving,2023-06-27,,0,0.04485,active,atm,VND,2707214325
ACC_Y_000287_02,Y_000287,demand_saving,2024-04-06,,0,0.04622,active,atm,VND,2914516385
ACC_Z_000022_01,Z_000022,demand_saving,2023-10-11,,0,0.065,active,mobile/internet,VND,404251574
ACC_Y_000183_01,Y_000183,demand_saving,2024-10-17,,0,0.03141,active,atm,EUR,4119969064
ACC_Y_000183_02,Y_000183,term_saving,2023-06-11,2023-12-08,6,0.04575,active,mobile/internet,USD,-1815647124
ACC_Y_000183_03,Y_000183,demand_saving,2024-07-16,,0,0.05271,active,mobile/internet,VND,3047769539
ACC_Y_000151_01,Y_000151,term_saving,2023-07-05,2023-10-03,3,0.06038,active,branch,VND,-1557920055
ACC_Y_000151_02,Y_000151,demand_saving,2024-12-26,,0,0.06589,active,atm,VND,5810523730
ACC_Z_000198_01,Z_000198,term_saving,2024-03-21,2024-04-20,1,0.07933,closed,atm,VND,408763288
ACC_Z_000198_02,Z_000198,demand_saving,2024-09-06,,0,0.09558,suspend,branch,VND,644061828
ACC_X_000007_01,X_000007,term_saving,2023-02-09,2025-01-29,24,0.05183,active,mobile/internet,VND,12550146237
ACC_X_000007_02,X_000007,demand_saving,2023-06-17,,0,0.05013,active,mobile/internet,VND,-2626209611
ACC_X_000110_01,X_000110,term_saving,2024-10-20,2026-10-10,24,0.04361,active,atm,VND,12641916566
ACC_X_000110_02,X_000110,term_saving,2023-07-27,2024-01-23,6,0.06529,active,atm,VND,-7071442654
ACC_X_000110_03,X_000110,term_saving,2024-11-28,2026-11-18,24,0.04796,active,atm,VND,16477112967
ACC_Z_000008_01,Z_000008,term_saving,2024-02-12,2024-03-13,1,0.07958,active,branch,VND,372950842
ACC_Z_000102_01,Z_000102,demand_saving,2023-05-22,,0,0.09084,active,branch,VND,655417423
ACC_X_000017_01,X_000017,demand_saving,2024-07-09,,0,0.03878,active,mobile/internet,VND,-3765992485
ACC_X_000017_02,X_000017,demand_saving,2023-06-17,,0,0.04056,closed,mobile/internet,VND,-5441711523
ACC_X_000017_03,X_000017,demand_saving,2024-02-04,,0,0.06766,closed,mobile/internet,VND,-3935218577
ACC_X_000017_04,X_000017,term_saving,2024-06-18,2027-06-03,36,0.04972,active,mobile/internet,VND,13894738065
ACC_Z_000193_01,Z_000193,demand_saving,2024-10-10,,0,0.09687,closed,branch,VND,581735536
ACC_Z_000193_02,Z_000193,demand_saving,2023-02-13,,0,0.08809,closed,mobile/internet,EUR,323051328
ACC_Z_000249_01,Z_000249,demand_saving,2024-02-05,,0,0.07748,active,mobile/internet,VND,610826239
ACC_Z_000498_01,Z_000498,demand_saving,2024-08-09,,0,0.08205,active,atm,VND,650734917
ACC_Z_000498_02,Z_000498,demand_saving,2023-11-21,,0,0.05067,active,mobile/internet,VND,729543041
ACC_Z_000288_01,Z_000288,demand_saving,2024-02-27,,0,0.09409,active,atm,USD,556422388
ACC_Z_000085_01,Z_000085,term_saving,2023-04-05,2023-07-04,3,0.08259,active,atm,VND,-188762612
ACC_Z_000085_02,Z_000085,demand_saving,2023-02-04,,0,0.09516,active,atm,VND,649725754
ACC_Z_000294_01,Z_000294,demand_saving,2024-12-15,,0,0.08247,active,branch,VND,637332960
ACC_Z_000050_01,Z_000050,demand_saving,2024-01-30,,0,0.09054,active,branch,EUR,708098218
ACC_Z_000333_01,Z_000333,demand_saving,2024-06-24,,0,0.0894,active,mobile/internet,VND,630465661
ACC_Z_000157_01,Z_000157,demand_saving,2023-11-17,,0,0.09517,suspend,branch,VND,534165956
ACC_X_000089_01,X_000089,demand_saving,2024-08-10,,0,0.03743,active,mobile/internet,VND,-1558902477
ACC_X_000089_02,X_000089,term_saving,2024-01-26,2024-10-22,9,0.06979,active,branch,VND,-4506425644
ACC_Z_000487_01,Z_000487,demand_saving,2023-04-13,,0,0.09825,active,mobile/internet,VND,517451260
ACC_Z_000487_02,Z_000487,demand_saving,2023-06-12,,0,0.08542,active,branch,VND,482481080
ACC_Z_000269_01,Z_000269,demand_saving,2024-04-06,,0,0.0543,closed,branch,VND,731849358
ACC_Y_000141_01,Y_000141,demand_saving,2023-07-25,,0,0.06947,active,mobile/internet,VND,2804886628
ACC_Y_000141_02,Y_000141,demand_saving,2023-10-22,,0,0.03899,active,mobile/internet,VND,2360104966
ACC_Y_000141_03,Y_000141,demand_saving,2023-08-24,,0,0.03467,active,branch,VND,3297310121
ACC_Y_000006_01,Y_000006,demand_saving,2024-09-22,,0,0.05724,active,atm,VND,2760418507
ACC_Y_000006_02,Y_000006,term_saving,2023-03-23,2023-12-18,9,0.06272,active,atm,EUR,-1301515652
ACC_Y_000006_03,Y_000006,demand_saving,2024-11-02,,0,0.06694,active,branch,VND,4816506401
ACC_X_000099_01,X_000099,term_saving,2023-07-01,2023-12-28,6,0.03545,active,branch,VND,-7800897755
ACC_X_000099_02,X_000099,term_saving,2023-01-22,2025-01-11,24,0.04731,active,mobile/internet,VND,3973108438
ACC_Z_000057_01,Z_000057,term_saving,2024-04-07,2024-07-06,3,0.07858,active,atm,VND,686252697
ACC_Z_000057_02,Z_000057,demand_saving,2024-02-04,,0,0.05146,active,atm,USD,626993991
ACC_Z_000223_01,Z_000223,demand_saving,2023-07-08,,0,0.09486,active,mobile/internet,VND,505539489
ACC_Z_000223_02,Z_000223,term_saving,2024-11-06,2025-02-04,3,0.06984,active,branch,VND,870516017
ACC_Z_000372_01,Z_000372,demand_saving,2023-01-07,,0,0.09098,active,atm,VND,464013139
ACC_Z_000372_02,Z_000372,demand_saving,2023-04-08,,0,0.09017,active,atm,VND,535598461
ACC_Z_000135_01,Z_000135,demand_saving,2023-03-16,,0,0.08241,active,atm,VND,456868167
ACC_Z_000135_02,Z_000135,demand_saving,2024-05-02,,0,0.08211,active,branch,VND,699142069
ACC_Z_000375_01,Z_000375,term_saving,2023-04-06,2023-05-06,1,0.0917,active,atm,VND,-137653750
ACC_Y_000203_01,Y_000203,term_saving,2023-06-30,2024-03-26,9,0.06906,active,branch,VND,-1120649856
ACC_Y_000203_02,Y_000203,term_saving,2024-01-10,2024-07-08,6,0.05179,active,mobile/internet,USD,-649973669
ACC_X_000083_01,X_000083,term_saving,2023-01-14,2024-01-09,12,0.0634,active,mobile/internet,VND,-10221162361
ACC_X_000083_02,X_000083,term_saving,2023-10-15,2026-09-29,36,0.06443,active,mobile/internet,VND,17487730243
ACC_X_000083_03,X_000083,term_saving,2023-01-13,2024-01-08,12,0.05913,active,branch,VND,-8808625526
ACC_X_000083_04,X_000083,demand_saving,2024-08-29,,0,0.0358,active,branch,VND,-3845164810
ACC_X_000083_05,X_000083,term_saving,2023-08-20,2025-08-09,24,0.06589,active,mobile/internet,VND,14928485369
ACC_Y_000050_01,Y_000050,demand_saving,2024-03-22,,0,0.03963,active,mobile/internet,VND,3602891797
ACC_Y_000050_02,Y_000050,demand_saving,2023-12-11,,0,0.03948,closed,branch,VND,3255665065
ACC_Z_000338_01,Z_000338,demand_saving,2023-01-28,,0,0.09299,active,branch,EUR,473505614
ACC_Z_000338_02,Z_000338,demand_saving,2024-11-16,,0,0.08484,active,branch,VND,705440834
ACC_Z_000485_01,Z_000485,demand_saving,2023-06-17,,0,0.07279,active,branch,VND,550961839
ACC_Z_000485_02,Z_000485,demand_saving,2024-04-07,,0,0.07418,active,atm,VND,783621371
ACC_Y_000207_01,Y_000207,demand_saving,2024-04-27,,0,0.04818,closed,atm,VND,3866922701
ACC_Y_000207_02,Y_000207,demand_saving,2024-11-27,,0,0.0393,active,atm,VND,5424446101
ACC_Y_000207_03,Y_000207,demand_saving,2024-11-13,,0,0.06058,active,atm,VND,4518549512
ACC_Z_000233_01,Z_000233,term_saving,2024-05-04,2024-06-03,1,0.07443,active,mobile/internet,VND,520660945
ACC_X_000170_01,X_000170,term_saving,2023-04-28,2025-04-17,24,0.03629,active,branch,VND,16099937947
ACC_X_000170_02,X_000170,term_saving,2024-07-11,2027-06-26,36,0.05904,active,branch,USD,13611315116
ACC_X_000170_03,X_000170,demand_saving,2023-07-18,,0,0.0597,suspend,atm,VND,-4602433755
ACC_X_000170_04,X_000170,demand_saving,2024-01-28,,0,0.06971,suspend,branch,USD,-4901419881
ACC_X_000170_05,X_000170,term_saving,2023-04-06,2026-03-21,36,0.0387,active,branch,VND,12943475876
ACC_Y_000113_01,Y_000113,demand_saving,2024-05-04,,0,0.04741,active,branch,VND,3482246457
ACC_Y_000113_02,Y_000113,demand_saving,2024-02-16,,0,0.06355,closed,mobile/internet,VND,3535707898
ACC_Y_000113_03,Y_000113,term_saving,2023-11-27,2024-08-23,9,0.04051,closed,atm,VND,422943084
ACC_Z_000218_01,Z_000218,demand_saving,2024-10-15,,0,0.05029,active,mobile/internet,VND,858166341
ACC_Z_000218_02,Z_000218,demand_saving,2024-05-11,,0,0.06769,active,atm,VND,755190671
ACC_Y_000017_01,Y_000017,demand_saving,2024-03-10,,0,0.04448,active,atm,VND,4172361136
ACC_Y_000017_02,Y_000017,demand_saving,2024-11-29,,0,0.03972,active,atm,USD,6136909787
ACC_Y_000017_03,Y_000017,term_saving,2023-03-21,2023-04-20,1,0.0389,active,branch,VND,-2786235814
ACC_Z_000433_01,Z_000433,demand_saving,2023-11-23,,0,0.06691,closed,mobile/internet,VND,596829835
ACC_Z_000371_01,Z_000371,demand_saving,2024-10-01,,0,0.07512,active,mobile/internet,VND,845088002
ACC_Z_000371_02,Z_000371,demand_saving,2023-05-27,,0,0.0938,active,atm,VND,503157027
ACC_X_000077_01,X_000077,term_saving,2023-02-16,2024-02-11,12,0.05544,active,atm,VND,-6707763362
ACC_X_000077_02,X_000077,term_saving,2024-10-05,2025-07-02,9,0.04679,active,branch,VND,15732373597
ACC_X_000077_03,X_000077,term_saving,2024-10-24,2025-07-21,9,0.06728,suspend,mobile/internet,VND,15406712836
ACC_X_000077_04,X_000077,term_saving,2024-04-14,2024-10-11,6,0.04085,active,branch,EUR,-2300133477
ACC_Y_000015_01,Y_000015,term_saving,2023-12-19,2024-09-14,9,0.06217,active,branch,VND,933280336
ACC_Y_000015_02,Y_000015,term_saving,2023-09-22,2024-06-18,9,0.05765,active,branch,VND,-226815526
ACC_Y_000276_01,Y_000276,term_saving,2024-08-03,2024-09-02,1,0.04952,active,atm,VND,1482542287
ACC_Y_000276_02,Y_000276,demand_saving,2024-01-13,,0,0.06557,active,mobile/internet,VND,3293201149
ACC_Y_000260_01,Y_000260,demand_saving,2024-07-28,,0,0.04978,active,atm,VND,3610692832
ACC_Y_000260_02,Y_000260,demand_saving,2024-01-15,,0,0.06365,active,atm,VND,3284777059
ACC_Y_000260_03,Y_000260,demand_saving,2024-07-28,,0,0.0639,active,atm,VND,4091255556
ACC_Y_000165_01,Y_000165,term_saving,2024-12-14,2025-06-12,6,0.04334,active,branch,VND,5753978414
ACC_Y_000165_02,Y_000165,demand_saving,2023-11-21,,0,0.04807,active,atm,VND,3787235914
ACC_Y_000165_03,Y_000165,demand_saving,2024-01-22,,0,0.04989,active,branch,VND,2532184741
ACC_Y_000240_01,Y_000240,demand_saving,2024-07-27,,0,0.03202,closed,atm,VND,4620942674
ACC_Y_000240_02,Y_000240,demand_saving,2023-03-03,,0,0.04974,active,atm,VND,3035902686
ACC_Z_000016_01,Z_000016,demand_saving,2023-03-03,,0,0.06298,closed,atm,USD,483866481
ACC_Z_000016_02,Z_000016,term_saving,2023-10-12,2023-11-11,1,0.05449,active,branch,VND,173163016
ACC_Y_000045_01,Y_000045,demand_saving,2023-09-19,,0,0.05847,active,atm,USD,2885704918
ACC_Y_000045_02,Y_000045,term_saving,2023-04-30,2023-10-27,6,0.0484,closed,mobile/internet,VND,-1681423498
ACC_Z_000229_01,Z_000229,term_saving,2024-03-10,2024-06-08,3,0.05117,active,atm,VND,449123988
ACC_Y_000076_01,Y_000076,demand_saving,2023-06-19,,0,0.05376,active,branch,VND,3323586044
ACC_Z_000421_01,Z_000421,demand_saving,2024-01-08,,0,0.09325,active,atm,VND,557729940
ACC_X_000086_01,X_000086,demand_saving,2023-02-03,,0,0.03945,active,branch,VND,-2913234589
ACC_X_000086_02,X_000086,demand_saving,2023-10-12,,0,0.04556,active,branch,USD,-5206737892
ACC_X_000086_03,X_000086,term_saving,2023-03-08,2023-06-06,3,0.06669,active,mobile/internet,VND,-11178959975
ACC_Z_000377_01,Z_000377,demand_saving,2024-07-20,,0,0.07974,active,mobile/internet,VND,636996183
ACC_Z_000304_01,Z_000304,demand_saving,2024-10-26,,0,0.08792,active,mobile/internet,VND,571106628
ACC_Z_000304_02,Z_000304,demand_saving,2024-07-02,,0,0.08357,active,atm,VND,840959920
ACC_Z_000151_01,Z_000151,term_saving,2024-07-04,2024-10-02,3,0.05786,active,atm,VND,699128755
ACC_X_000091_01,X_000091,demand_saving,2024-05-21,,0,0.03776,active,mobile/internet,VND,-3794805704
ACC_X_000091_02,X_000091,demand_saving,2023-07-02,,0,0.04214,active,atm,VND,-4130947856
ACC_X_000091_03,X_000091,term_saving,2023-05-19,2026-05-03,36,0.03887,active,atm,VND,11875443199
ACC_X_000091_04,X_000091,term_saving,2023-01-12,2025-01-01,24,0.03587,active,branch,VND,-4408837478
ACC_X_000091_05,X_000091,term_saving,2023-11-28,2024-11-22,12,0.03683,active,mobile/internet,VND,-5770977874
ACC_Z_000475_01,Z_000475,term_saving,2023-07-30,2023-08-29,1,0.06756,active,branch,VND,278193578
ACC_Z_000166_01,Z_000166,demand_saving,2024-07-25,,0,0.07566,suspend,branch,VND,865090906
ACC_Z_000166_02,Z_000166,demand_saving,2023-12-10,,0,0.07813,active,branch,VND,686104698
ACC_Y_000246_01,Y_000246,term_saving,2023-06-23,2023-09-21,3,0.03304,active,atm,VND,-1523146460
ACC_Y_000246_02,Y_000246,demand_saving,2023-01-14,,0,0.04285,closed,branch,VND,3475700447
ACC_Z_000441_01,Z_000441,demand_saving,2024-06-04,,0,0.05211,active,mobile/internet,VND,648393005
ACC_Z_000003_01,Z_000003,demand_saving,2023-07-03,,0,0.0975,active,mobile/internet,VND,489057265
ACC_Z_000446_01,Z_000446,demand_saving,2023-02-01,,0,0.08084,closed,branch,VND,465269762
ACC_Z_000446_02,Z_000446,demand_saving,2024-05-16,,0,0.05268,active,branch,VND,710076355
ACC_Z_000169_01,Z_000169,demand_saving,2023-03-22,,0,0.09399,active,mobile/internet,VND,557587588
ACC_Z_000429_01,Z_000429,demand_saving,2024-05-08,,0,0.09775,active,mobile/internet,VND,648141104
ACC_Z_000429_02,Z_000429,term_saving,2023-03-18,2023-04-17,1,0.06904,closed,mobile/internet,VND,-204375887
ACC_Z_000464_01,Z_000464,term_saving,2024-10-04,2025-01-02,3,0.08807,active,branch,VND,825786103
ACC_Y_000144_01,Y_000144,demand_saving,2024-11-06,,0,0.06611,active,mobile/internet,VND,4810489025
ACC_Y_000144_02,Y_000144,term_saving,2024-01-19,2024-10-15,9,0.03281,active,branch,USD,1593772580
ACC_Y_000144_03,Y_000144,term_saving,2024-11-04,2024-12-04,1,0.06334,closed,branch,VND,5223588271
ACC_Z_000334_01,Z_000334,demand_saving,2024-06-12,,0,0.08576,active,atm,VND,718684103
ACC_Z_000334_02,Z_000334,demand_saving,2024-03-26,,0,0.08331,active,branch,VND,715321692
ACC_X_000100_01,X_000100,term_saving,2023-07-07,2026-06-21,36,0.05006,active,mobile/internet,VND,14593020315
ACC_X_000100_02,X_000100,demand_saving,2024-09-19,,0,0.04851,active,branch,VND,-5066695582
ACC_X_000100_03,X_000100,term_saving,2024-06-25,2024-09-23,3,0.06428,active,mobile/internet,VND,-5998159389
ACC_X_000100_04,X_000100,demand_saving,2023-05-06,,0,0.03348,active,mobile/internet,VND,-5986689625
ACC_Z_000298_01,Z_000298,demand_saving,2023-03-08,,0,0.05647,active,mobile/internet,VND,436761228
ACC_Z_000458_01,Z_000458,demand_saving,2024-03-27,,0,0.07632,active,atm,VND,553990418
ACC_Z_000458_02,Z_000458,demand_saving,2023-10-08,,0,0.08344,suspend,branch,VND,487441640
ACC_X_000187_01,X_000187,term_saving,2024-10-05,2026-09-25,24,0.03454,active,mobile/internet,VND,17414554776
ACC_X_000187_02,X_000187,term_saving,2023-04-06,2024-03-31,12,0.03114,active,atm,VND,-6676054570
ACC_X_000187_03,X_000187,term_saving,2024-11-18,2026-11-08,24,0.04894,active,mobile/internet,VND,15649614675
ACC_X_000187_04,X_000187,term_saving,2023-08-11,2025-07-31,24,0.04448,active,atm,EUR,13749897340
ACC_Z_000155_01,Z_000155,demand_saving,2023-09-07,,0,0.07633,active,mobile/internet,VND,438291887
ACC_X_000065_01,X_000065,demand_saving,2023-07-09,,0,0.03175,active,mobile/internet,VND,-3834781955
ACC_X_000065_02,X_000065,term_saving,2023-05-30,2024-02-24,9,0.03371,active,mobile/internet,VND,-7936388020
ACC_X_000065_03,X_000065,demand_saving,2024-10-30,,0,0.04762,active,mobile/internet,VND,-3399528606
ACC_X_000065_04,X_000065,demand_saving,2024-08-01,,0,0.04734,active,branch,VND,-3296599776
ACC_X_000065_05,X_000065,demand_saving,2024-03-22,,0,0.04168,active,atm,VND,-3850960586
ACC_Z_000420_01,Z_000420,demand_saving,2024-09-17,,0,0.06165,active,branch,VND,774233193
ACC_Z_000222_01,Z_000222,demand_saving,2023-12-12,,0,0.0507,active,mobile/internet,VND,660258237
ACC_X_000033_01,X_000033,term_saving,2023-11-25,2024-05-23,6,0.04174,active,branch,VND,-7853641639
ACC_X_000033_02,X_000033,demand_saving,2023-06-09,,0,0.05981,active,mobile/internet,VND,-2945858368
ACC_X_000033_03,X_000033,term_saving,2024-11-16,2026-11-06,24,0.054,active,branch,VND,18394854075
ACC_X_000155_01,X_000155,demand_saving,2023-03-05,,0,0.04774,active,mobile/internet,VND,-5773541513
ACC_X_000155_02,X_000155,term_saving,2024-02-04,2027-01-19,36,0.03246,closed,atm,VND,13391505806
ACC_X_000155_03,X_000155,term_saving,2024-10-08,2025-07-05,9,0.0391,closed,branch,USD,13405286890
ACC_X_000155_04,X_000155,term_saving,2024-05-26,2025-05-21,12,0.05787,active,atm,VND,16438889000
ACC_X_000190_01,X_000190,demand_saving,2023-04-14,,0,0.046,closed,atm,VND,-5765942108
ACC_X_000190_02,X_000190,demand_saving,2023-12-12,,0,0.03346,closed,branch,VND,-5172506234
ACC_X_000190_03,X_000190,term_saving,2024-12-07,2025-06-05,6,0.03673,active,branch,VND,17815316294
