card_id,customer_code,card_number,card_type,product_type,issue_date,expire_date,activation_date,credit_limit,available_credit,outstanding_balance,minimum_payment,due_date,interest_rate,card_status
CARD_B_000191_01,B_000191,****-****-****-1432,CREDIT,QUOC_TE,2024-03-28,2027-03-28,,90303389.14944363,57038000.70870941,33265388.440734215,1663269.422036711,2024-04-20,23.36,ACTIVE
CARD_B_000191_02,B_000191,****-****-****-3527,DEBIT,NOI_DIA,2020-11-10,2025-11-09,2020-11-11,0.0,0.0,0.0,0.0,2020-12-20,21.33,CLOSED
CARD_B_000192_01,B_000192,****-****-****-5476,DEBIT,NOI_DIA,2023-10-05,2028-10-03,2023-10-06,0.0,0.0,0.0,0.0,2023-11-20,23.57,EXPIRED
CARD_B_000192_02,B_000192,****-****-****-5043,DEBIT,QUOC_TE,2023-06-23,2028-06-21,2023-06-30,0.0,0.0,0.0,0.0,2023-07-20,24.04,ACTIVE
CARD_B_000192_03,B_000192,****-****-****-4318,CREDIT,QUOC_TE,2020-11-20,2024-11-19,2020-11-21,58566518.09347155,17856510.56871216,40710007.52475939,2035500.3762379696,2020-12-20,21.16,ACTIVE
CARD_B_000192_04,B_000192,****-****-****-6684,DEBIT,NOI_DIA,2022-11-09,2025-11-08,2022-11-11,0.0,0.0,0.0,0.0,2022-12-20,20.61,ACTIVE
CARD_B_000193_01,B_000193,****-****-****-8506,DEBIT,NOI_DIA,2021-06-09,2026-06-08,,0.0,0.0,0.0,0.0,2021-07-20,27.28,ACTIVE
CARD_B_000193_02,B_000193,****-****-****-1994,CREDIT,NOI_DIA,2022-01-02,2026-01-01,2022-01-08,61086876.11246593,18126002.699741088,42960873.412724845,2148043.6706362423,2022-02-20,24.57,ACTIVE
CARD_B_000194_01,B_000194,****-****-****-9862,DEBIT,NOI_DIA,2021-01-10,2026-01-09,2021-02-09,0.0,0.0,0.0,0.0,2021-02-20,23.22,ACTIVE
CARD_B_000194_02,B_000194,****-****-****-2289,CREDIT,QUOC_TE,2020-03-11,2024-03-10,2020-04-01,77734354.36012268,59716431.64184025,18017922.71828243,900896.1359141216,2020-04-20,26.41,ACTIVE
CARD_B_000194_03,B_000194,****-****-****-8027,CREDIT,QUOC_TE,2020-06-25,2025-06-24,,89328715.11729589,34282915.02563355,55045800.09166234,2752290.004583117,2020-07-20,23.44,ACTIVE
CARD_B_000194_04,B_000194,****-****-****-6461,CREDIT,NOI_DIA,2021-10-24,2026-10-23,2021-10-30,81021727.90794516,47892512.14924988,33129215.758695275,1656460.7879347638,2021-11-20,26.87,ACTIVE
CARD_B_000195_01,B_000195,****-****-****-5970,CREDIT,QUOC_TE,2021-02-07,2025-02-06,2021-02-09,64450952.01253076,56254020.70038599,8196931.312144771,409846.56560723856,2021-03-20,27.04,ACTIVE
CARD_B_000195_02,B_000195,****-****-****-2191,CREDIT,QUOC_TE,2020-03-09,2025-03-08,2020-03-11,56190730.60340602,35276923.700571105,20913806.90283491,1045690.3451417456,2020-04-20,26.62,EXPIRED
CARD_B_000195_03,B_000195,****-****-****-7009,DEBIT,QUOC_TE,2023-04-21,2026-04-20,2023-05-16,0.0,0.0,0.0,0.0,2023-05-20,27.14,ACTIVE
CARD_B_000195_04,B_000195,****-****-****-6228,CREDIT,NOI_DIA,2021-06-11,2024-06-10,2021-06-13,85486031.16192895,54598641.75292767,30887389.409001283,1544369.4704500642,2021-07-20,26.04,ACTIVE
CARD_B_000196_01,B_000196,****-****-****-3850,CREDIT,QUOC_TE,2024-03-22,2027-03-22,2024-03-24,56405159.778134905,16781766.824041344,39623392.95409356,1981169.6477046781,2024-04-20,23.67,ACTIVE
CARD_B_000196_02,B_000196,****-****-****-3332,CREDIT,NOI_DIA,2023-12-22,2028-12-20,2023-12-28,55913491.939958125,15125974.1194354,40787517.820522726,2039375.8910261365,2024-01-20,23.43,ACTIVE
CARD_B_000197_01,B_000197,****-****-****-8370,DEBIT,QUOC_TE,2023-10-17,2028-10-15,2023-10-20,0.0,0.0,0.0,0.0,2023-11-20,22.25,ACTIVE
CARD_B_000197_02,B_000197,****-****-****-4650,CREDIT,NOI_DIA,2021-09-08,2026-09-07,2021-09-10,77133047.34209144,41654613.059684016,35478434.282407425,1773921.7141203713,2021-10-20,22.28,LOST
CARD_B_000197_03,B_000197,****-****-****-9864,DEBIT,NOI_DIA,2021-07-14,2024-07-13,2021-07-20,0.0,0.0,0.0,0.0,2021-08-20,27.0,ACTIVE
CARD_B_000197_04,B_000197,****-****-****-3779,DEBIT,NOI_DIA,2023-08-30,2028-08-28,2023-08-31,0.0,0.0,0.0,0.0,2023-09-20,26.85,INACTIVE
CARD_B_000198_01,B_000198,****-****-****-9664,CREDIT,NOI_DIA,2021-05-01,2026-04-30,2021-05-06,92153130.30570227,63867599.02600047,28285531.279701803,1414276.5639850902,2021-06-20,21.98,ACTIVE
CARD_B_000198_02,B_000198,****-****-****-9917,CREDIT,QUOC_TE,2021-12-29,2026-12-28,2021-12-30,83411443.40413417,42607757.9692384,40803685.43489577,2040184.2717447886,2022-01-20,20.91,ACTIVE
CARD_B_000198_03,B_000198,****-****-****-5535,DEBIT,NOI_DIA,2021-03-06,2025-03-05,2021-03-09,0.0,0.0,0.0,0.0,2021-04-20,24.64,INACTIVE
CARD_B_000198_04,B_000198,****-****-****-4133,CREDIT,QUOC_TE,2021-05-21,2025-05-20,2021-05-22,87481005.45928705,77105332.93186338,10375672.527423663,518783.6263711832,2021-06-20,20.19,ACTIVE
CARD_B_000199_01,B_000199,****-****-****-1376,CREDIT,NOI_DIA,2020-09-08,2025-09-07,2020-09-12,83197917.55293623,33758970.79983152,49438946.75310471,2471947.3376552355,2020-10-20,24.92,ACTIVE
CARD_B_000199_02,B_000199,****-****-****-1858,DEBIT,QUOC_TE,2020-06-04,2025-06-03,2020-06-30,0.0,0.0,0.0,0.0,2020-07-20,24.32,CLOSED
CARD_B_000199_03,B_000199,****-****-****-2316,DEBIT,NOI_DIA,2020-12-24,2023-12-24,2020-12-25,0.0,0.0,0.0,0.0,2021-01-20,27.7,ACTIVE
CARD_B_000199_04,B_000199,****-****-****-6321,DEBIT,NOI_DIA,2022-02-12,2026-02-11,2022-02-18,0.0,0.0,0.0,0.0,2022-03-20,20.41,ACTIVE
CARD_B_000200_01,B_000200,****-****-****-8447,DEBIT,NOI_DIA,2022-06-24,2026-06-23,2022-06-30,0.0,0.0,0.0,0.0,2022-07-20,21.27,ACTIVE
CARD_B_000200_02,B_000200,****-****-****-4758,DEBIT,NOI_DIA,2020-04-18,2024-04-17,2020-04-25,0.0,0.0,0.0,0.0,2020-05-20,27.39,ACTIVE
CARD_B_000201_01,B_000201,****-****-****-9396,DEBIT,NOI_DIA,2021-07-07,2025-07-06,2021-07-09,0.0,0.0,0.0,0.0,2021-08-20,23.41,ACTIVE
CARD_B_000201_02,B_000201,****-****-****-9466,CREDIT,QUOC_TE,2023-12-22,2027-12-21,2023-12-24,98679790.97939438,28729466.82323508,69950324.1561593,3497516.207807965,2024-01-20,21.48,ACTIVE
CARD_B_000202_01,B_000202,****-****-****-8495,DEBIT,NOI_DIA,2022-06-12,2025-06-11,2022-06-17,0.0,0.0,0.0,0.0,2022-07-20,22.68,INACTIVE
CARD_B_000202_02,B_000202,****-****-****-7341,CREDIT,NOI_DIA,2024-10-28,2027-10-28,2024-11-05,75407305.52580865,15607975.206200376,59799330.31960827,2989966.5159804136,2024-11-20,25.14,BLOCKED
CARD_B_000202_03,B_000202,****-****-****-2795,CREDIT,QUOC_TE,2024-10-08,2027-10-08,2024-10-13,76108296.5216908,18679808.016067386,57428488.505623415,2871424.4252811708,2024-11-20,22.06,INACTIVE
CARD_B_000203_01,B_000203,****-****-****-9804,CREDIT,NOI_DIA,2023-09-06,2027-09-05,2023-09-15,98839803.37457398,52706565.464225985,46133237.91034799,2306661.8955173995,2023-10-20,21.73,ACTIVE
CARD_B_000203_02,B_000203,****-****-****-3375,CREDIT,NOI_DIA,2024-06-07,2029-06-06,2024-06-12,95971965.34957413,38750972.65751189,57220992.692062244,2861049.6346031125,2024-07-20,27.55,ACTIVE
CARD_B_000203_03,B_000203,****-****-****-3792,CREDIT,QUOC_TE,2021-10-23,2025-10-22,,62389044.49022867,22996064.601519093,39392979.888709575,1969648.994435479,2021-11-20,24.35,ACTIVE
CARD_B_000204_01,B_000204,****-****-****-3104,DEBIT,QUOC_TE,2020-03-08,2024-03-07,2020-03-10,0.0,0.0,0.0,0.0,2020-04-20,26.97,ACTIVE
CARD_B_000204_02,B_000204,****-****-****-9713,CREDIT,QUOC_TE,2024-11-06,2029-11-05,2024-11-12,78751458.47590353,50573811.684360765,28177646.79154276,1408882.3395771382,2024-12-20,26.63,ACTIVE
CARD_B_000204_03,B_000204,****-****-****-2247,CREDIT,QUOC_TE,2020-10-25,2023-10-25,2020-10-30,50972360.21283708,34784688.33412801,16187671.878709072,809383.5939354537,2020-11-20,25.29,ACTIVE
CARD_B_000205_01,B_000205,****-****-****-9754,CREDIT,QUOC_TE,2022-05-13,2026-05-12,2022-05-14,95274899.85558313,30187999.0848085,65086900.77077463,3254345.0385387316,2022-06-20,25.98,ACTIVE
CARD_B_000205_02,B_000205,****-****-****-6092,CREDIT,QUOC_TE,2022-01-21,2027-01-20,2022-01-26,95890170.25738963,52062745.71670762,43827424.54068202,2191371.227034101,2022-02-20,22.32,ACTIVE
CARD_B_000205_03,B_000205,****-****-****-8042,CREDIT,QUOC_TE,2024-09-15,2028-09-14,,68576529.07920498,17275733.305714786,51300795.77349019,2565039.7886745096,2024-10-20,24.63,INACTIVE
CARD_B_000206_01,B_000206,****-****-****-7954,CREDIT,NOI_DIA,2022-04-21,2027-04-20,2022-04-22,91492046.30760515,25391102.96352773,66100943.344077416,3305047.167203871,2022-05-20,23.01,ACTIVE
CARD_B_000206_02,B_000206,****-****-****-2906,DEBIT,NOI_DIA,2022-12-19,2027-12-18,2022-12-24,0.0,0.0,0.0,0.0,2023-01-20,23.05,ACTIVE
CARD_B_000206_03,B_000206,****-****-****-8616,DEBIT,QUOC_TE,2023-12-04,2028-12-02,2023-12-06,0.0,0.0,0.0,0.0,2024-01-20,24.36,ACTIVE
CARD_B_000206_04,B_000206,****-****-****-7478,CREDIT,NOI_DIA,2020-12-06,2025-12-05,2020-12-10,66897835.04697001,24517539.198484287,42380295.84848572,2119014.7924242863,2021-01-20,21.64,ACTIVE
CARD_B_000207_01,B_000207,****-****-****-6317,CREDIT,NOI_DIA,2024-09-28,2027-09-28,2024-09-30,76390701.84739001,26534090.608332857,49856611.23905715,2492830.5619528578,2024-10-20,22.65,ACTIVE
CARD_B_000207_02,B_000207,****-****-****-5461,CREDIT,QUOC_TE,2023-08-07,2026-08-06,2023-08-21,97533407.842334,78968864.61707595,18564543.225258045,928227.1612629023,2023-09-20,25.89,ACTIVE
CARD_B_000207_03,B_000207,****-****-****-6733,DEBIT,QUOC_TE,2020-06-21,2024-06-20,2020-06-25,0.0,0.0,0.0,0.0,2020-07-20,21.06,ACTIVE
CARD_B_000207_04,B_000207,****-****-****-1166,CREDIT,NOI_DIA,2022-02-20,2027-02-19,2022-03-07,83996094.94933018,37840388.38798857,46155706.56134161,2307785.3280670806,2022-03-20,23.69,ACTIVE
CARD_B_000208_01,B_000208,****-****-****-7487,CREDIT,QUOC_TE,2020-01-18,2025-01-16,2020-02-01,95929557.70467177,39135333.65848592,56794224.04618585,2839711.2023092927,2020-02-20,22.17,ACTIVE
CARD_B_000208_02,B_000208,****-****-****-8233,CREDIT,QUOC_TE,2022-12-22,2027-12-21,2022-12-31,58502082.52454667,37779649.20227389,20722433.322272778,1036121.6661136389,2023-01-20,25.87,LOST
CARD_B_000209_01,B_000209,****-****-****-1743,DEBIT,QUOC_TE,2020-11-12,2023-11-12,2020-11-14,0.0,0.0,0.0,0.0,2020-12-20,20.87,ACTIVE
CARD_B_000209_02,B_000209,****-****-****-7103,DEBIT,NOI_DIA,2020-12-02,2025-12-01,2020-12-05,0.0,0.0,0.0,0.0,2021-01-20,27.17,ACTIVE
CARD_B_000209_03,B_000209,****-****-****-5345,DEBIT,NOI_DIA,2024-12-23,2028-12-22,,0.0,0.0,0.0,0.0,2025-01-20,27.85,ACTIVE
CARD_B_000209_04,B_000209,****-****-****-8013,CREDIT,NOI_DIA,2021-03-02,2024-03-01,2021-03-16,86785720.68761027,47215640.855795264,39570079.831815004,1978503.9915907504,2021-04-20,22.19,ACTIVE
CARD_B_000210_01,B_000210,****-****-****-2141,CREDIT,NOI_DIA,2024-06-07,2027-06-07,2024-06-13,81702313.59574333,54632974.85574698,27069338.73999635,1353466.9369998176,2024-07-20,22.72,ACTIVE
CARD_B_000210_02,B_000210,****-****-****-3814,CREDIT,QUOC_TE,2023-12-21,2026-12-20,2023-12-27,84540925.15593417,44353656.03154866,40187269.12438551,2009363.4562192757,2024-01-20,25.06,ACTIVE
CARD_B_000211_01,B_000211,****-****-****-1763,DEBIT,NOI_DIA,2021-03-28,2026-03-27,2021-04-03,0.0,0.0,0.0,0.0,2021-04-20,23.07,ACTIVE
CARD_B_000211_02,B_000211,****-****-****-2771,CREDIT,QUOC_TE,2024-02-24,2029-02-22,2024-03-24,83346205.12514636,62572522.60098964,20773682.524156716,1038684.1262078359,2024-03-20,20.95,ACTIVE
CARD_B_000211_03,B_000211,****-****-****-3260,DEBIT,QUOC_TE,2024-03-10,2029-03-09,2024-03-11,0.0,0.0,0.0,0.0,2024-04-20,24.96,ACTIVE
CARD_B_000212_01,B_000212,****-****-****-3748,CREDIT,NOI_DIA,2024-02-26,2028-02-25,2024-02-28,99138116.42650235,30402687.282489955,68735429.14401239,3436771.45720062,2024-03-20,22.81,ACTIVE
CARD_B_000212_02,B_000212,****-****-****-7404,DEBIT,QUOC_TE,2022-07-05,2025-07-04,2022-07-07,0.0,0.0,0.0,0.0,2022-08-20,22.92,ACTIVE
CARD_B_000213_01,B_000213,****-****-****-5160,DEBIT,QUOC_TE,2020-04-16,2023-04-16,2020-04-17,0.0,0.0,0.0,0.0,2020-05-20,20.7,ACTIVE
CARD_B_000213_02,B_000213,****-****-****-1402,CREDIT,QUOC_TE,2020-02-11,2024-02-10,2020-02-16,95751081.97893882,31011548.899769247,64739533.07916957,3236976.653958479,2020-03-20,20.46,ACTIVE
CARD_B_000213_03,B_000213,****-****-****-4324,DEBIT,NOI_DIA,2022-12-10,2025-12-09,2022-12-13,0.0,0.0,0.0,0.0,2023-01-20,25.92,INACTIVE
CARD_B_000213_04,B_000213,****-****-****-8709,CREDIT,NOI_DIA,2024-04-07,2028-04-06,2024-04-11,99823123.10441975,47120106.68895373,52703016.415466025,2635150.8207733016,2024-05-20,27.33,ACTIVE
CARD_B_000214_01,B_000214,****-****-****-2916,DEBIT,NOI_DIA,2024-11-18,2029-11-17,2024-12-02,0.0,0.0,0.0,0.0,2024-12-20,23.64,EXPIRED
CARD_B_000214_02,B_000214,****-****-****-6901,DEBIT,QUOC_TE,2020-08-18,2024-08-17,2020-08-21,0.0,0.0,0.0,0.0,2020-09-20,24.25,INACTIVE
CARD_B_000214_03,B_000214,****-****-****-5758,CREDIT,QUOC_TE,2022-07-17,2025-07-16,2022-07-21,88365296.72677965,62281174.07944159,26084122.64733806,1304206.1323669031,2022-08-20,23.69,ACTIVE
CARD_B_000214_04,B_000214,****-****-****-8163,CREDIT,NOI_DIA,2022-01-26,2026-01-25,2022-02-22,59982826.176225886,18785554.20828648,41197271.96793941,2059863.5983969704,2022-02-20,24.45,ACTIVE
CARD_B_000215_01,B_000215,****-****-****-7717,CREDIT,QUOC_TE,2021-02-02,2025-02-01,2021-02-09,71445567.62438335,50178271.02851294,21267296.5958704,1063364.82979352,2021-03-20,23.68,ACTIVE
CARD_B_000215_02,B_000215,****-****-****-8727,CREDIT,QUOC_TE,2020-02-26,2025-02-24,2020-02-29,66194204.21049909,40912254.39372143,25281949.816777658,1264097.490838883,2020-03-20,27.49,ACTIVE
CARD_B_000215_03,B_000215,****-****-****-7259,DEBIT,QUOC_TE,2022-03-10,2025-03-09,2022-03-15,0.0,0.0,0.0,0.0,2022-04-20,25.05,ACTIVE
CARD_B_000216_01,B_000216,****-****-****-5568,CREDIT,NOI_DIA,2021-12-20,2025-12-19,2022-01-05,55141051.43082609,34411420.42140749,20729631.009418596,1036481.5504709298,2022-01-20,27.41,ACTIVE
CARD_B_000216_02,B_000216,****-****-****-5256,CREDIT,QUOC_TE,2021-02-10,2024-02-10,2021-02-24,94243865.70094074,78257102.1061274,15986763.594813349,799338.1797406675,2021-03-20,26.09,ACTIVE
CARD_B_000217_01,B_000217,****-****-****-5466,CREDIT,NOI_DIA,2023-02-10,2027-02-09,2023-02-13,55889050.57944137,15011653.570298329,40877397.00914304,2043869.8504571521,2023-03-20,21.95,ACTIVE
CARD_B_000217_02,B_000217,****-****-****-2933,DEBIT,QUOC_TE,2024-09-21,2027-09-21,2024-09-25,0.0,0.0,0.0,0.0,2024-10-20,25.5,ACTIVE
CARD_B_000217_03,B_000217,****-****-****-3793,CREDIT,QUOC_TE,2021-10-23,2026-10-22,2021-10-25,68289146.4118842,41112053.1575816,27177093.254302606,1358854.6627151305,2021-11-20,24.95,ACTIVE
CARD_B_000217_04,B_000217,****-****-****-5465,DEBIT,NOI_DIA,2022-04-11,2025-04-10,2022-04-13,0.0,0.0,0.0,0.0,2022-05-20,26.79,ACTIVE
CARD_B_000218_01,B_000218,****-****-****-6327,CREDIT,QUOC_TE,2021-10-14,2024-10-13,2021-10-15,95368728.47302428,20270236.646438837,75098491.82658544,3754924.5913292724,2021-11-20,23.72,ACTIVE
CARD_B_000218_02,B_000218,****-****-****-4351,DEBIT,QUOC_TE,2021-09-24,2025-09-23,2021-09-27,0.0,0.0,0.0,0.0,2021-10-20,21.1,ACTIVE
CARD_B_000219_01,B_000219,****-****-****-6537,CREDIT,QUOC_TE,2021-01-20,2024-01-20,2021-01-26,95073749.70177318,35581872.30273621,59491877.39903697,2974593.869951849,2021-02-20,25.07,ACTIVE
CARD_B_000219_02,B_000219,****-****-****-8171,CREDIT,QUOC_TE,2023-04-04,2028-04-02,2023-04-08,79721262.63492733,56341731.57995064,23379531.054976694,1168976.5527488347,2023-05-20,22.38,ACTIVE
CARD_B_000219_03,B_000219,****-****-****-7555,CREDIT,QUOC_TE,2020-11-04,2025-11-03,2020-11-06,77179819.87153074,59794311.580381304,17385508.291149434,869275.4145574718,2020-12-20,26.22,ACTIVE
CARD_B_000219_04,B_000219,****-****-****-8928,DEBIT,QUOC_TE,2021-11-28,2024-11-27,2021-12-20,0.0,0.0,0.0,0.0,2021-12-20,22.74,ACTIVE
CARD_B_000220_01,B_000220,****-****-****-6972,DEBIT,QUOC_TE,2023-10-13,2027-10-12,2023-10-17,0.0,0.0,0.0,0.0,2023-11-20,26.36,ACTIVE
CARD_B_000220_02,B_000220,****-****-****-2563,CREDIT,QUOC_TE,2022-12-29,2027-12-28,2023-01-04,91632118.36117247,24146466.264804304,67485652.09636816,3374282.6048184084,2023-01-20,27.71,ACTIVE
CARD_B_000220_03,B_000220,****-****-****-8340,CREDIT,QUOC_TE,2023-04-16,2028-04-14,2023-05-05,87158717.71146882,51478624.168337226,35680093.54313159,1784004.6771565797,2023-05-20,20.44,ACTIVE
CARD_B_000221_01,B_000221,****-****-****-1043,CREDIT,NOI_DIA,2020-07-22,2025-07-21,2020-07-26,73780716.12861414,42481384.90047008,31299331.22814406,1564966.561407203,2020-08-20,27.64,ACTIVE
CARD_B_000221_02,B_000221,****-****-****-6285,DEBIT,NOI_DIA,2021-11-08,2024-11-07,,0.0,0.0,0.0,0.0,2021-12-20,25.67,ACTIVE
CARD_B_000222_01,B_000222,****-****-****-5153,CREDIT,NOI_DIA,2020-03-16,2025-03-15,2020-03-17,75144015.52466148,51106405.64361608,24037609.881045397,1201880.49405227,2020-04-20,26.9,ACTIVE
CARD_B_000222_02,B_000222,****-****-****-6573,CREDIT,NOI_DIA,2023-05-13,2027-05-12,2023-05-14,95068171.08325502,62271879.83230309,32796291.25095193,1639814.5625475966,2023-06-20,27.72,ACTIVE
CARD_B_000223_01,B_000223,****-****-****-2620,CREDIT,NOI_DIA,2022-09-25,2025-09-24,2022-09-26,96973803.52479887,36860653.88373926,60113149.64105961,3005657.4820529805,2022-10-20,27.78,ACTIVE
CARD_B_000223_02,B_000223,****-****-****-9281,CREDIT,NOI_DIA,2021-12-27,2025-12-26,2022-01-02,88985054.21089728,69560276.0578246,19424778.153072685,971238.9076536343,2022-01-20,25.15,ACTIVE
CARD_B_000223_03,B_000223,****-****-****-5027,DEBIT,NOI_DIA,2023-06-21,2027-06-20,2023-06-26,0.0,0.0,0.0,0.0,2023-07-20,22.95,ACTIVE
CARD_B_000223_04,B_000223,****-****-****-7481,DEBIT,QUOC_TE,2022-08-10,2026-08-09,2022-08-16,0.0,0.0,0.0,0.0,2022-09-20,22.36,ACTIVE
CARD_B_000224_01,B_000224,****-****-****-2316,DEBIT,NOI_DIA,2023-09-29,2027-09-28,,0.0,0.0,0.0,0.0,2023-10-20,27.36,ACTIVE
CARD_B_000224_02,B_000224,****-****-****-1998,DEBIT,QUOC_TE,2021-02-18,2026-02-17,2021-02-19,0.0,0.0,0.0,0.0,2021-03-20,27.48,BLOCKED
CARD_B_000225_01,B_000225,****-****-****-7894,CREDIT,QUOC_TE,2022-12-31,2025-12-30,2023-01-04,85773146.3206681,75766706.39728805,10006439.923380047,500321.9961690024,2023-01-20,21.56,ACTIVE
CARD_B_000225_02,B_000225,****-****-****-8708,CREDIT,QUOC_TE,2024-12-25,2029-12-24,2024-12-30,53492464.73285174,36595425.39345293,16897039.33939882,844851.966969941,2025-01-20,20.02,ACTIVE
CARD_B_000225_03,B_000225,****-****-****-5331,CREDIT,NOI_DIA,2020-11-01,2024-10-31,2020-11-08,85233431.82176964,66783188.262363516,18450243.559406124,922512.1779703062,2020-12-20,20.33,ACTIVE
CARD_B_000226_01,B_000226,****-****-****-3873,DEBIT,NOI_DIA,2024-09-24,2027-09-24,2024-10-05,0.0,0.0,0.0,0.0,2024-10-20,24.89,ACTIVE
CARD_B_000226_02,B_000226,****-****-****-2826,DEBIT,QUOC_TE,2020-05-09,2024-05-08,2020-05-13,0.0,0.0,0.0,0.0,2020-06-20,24.12,ACTIVE
CARD_B_000226_03,B_000226,****-****-****-2702,CREDIT,QUOC_TE,2021-01-03,2024-01-03,2021-01-07,94210920.37403765,54203412.989699334,40007507.38433832,2000375.3692169162,2021-02-20,21.17,ACTIVE
CARD_B_000226_04,B_000226,****-****-****-1739,CREDIT,NOI_DIA,2021-05-02,2024-05-01,2021-05-03,72323007.9121559,57839158.09118177,14483849.820974126,724192.4910487063,2021-06-20,27.33,BLOCKED
CARD_B_000227_01,B_000227,****-****-****-8366,DEBIT,NOI_DIA,2023-07-25,2027-07-24,2023-07-26,0.0,0.0,0.0,0.0,2023-08-20,20.52,ACTIVE
CARD_B_000227_02,B_000227,****-****-****-5949,DEBIT,QUOC_TE,2023-07-19,2028-07-17,2023-07-20,0.0,0.0,0.0,0.0,2023-08-20,23.09,ACTIVE
CARD_B_000227_03,B_000227,****-****-****-5820,CREDIT,QUOC_TE,2023-07-19,2026-07-18,2023-07-25,97083449.52335657,56341058.496640645,40742391.02671593,2037119.5513357965,2023-08-20,24.95,ACTIVE
CARD_B_000228_01,B_000228,****-****-****-6305,DEBIT,QUOC_TE,2020-04-26,2023-04-26,2020-04-28,0.0,0.0,0.0,0.0,2020-05-20,23.01,ACTIVE
CARD_B_000228_02,B_000228,****-****-****-9719,CREDIT,NOI_DIA,2021-06-19,2025-06-18,2021-06-24,56037293.52058029,40641930.0465967,15395363.473983591,769768.1736991797,2021-07-20,24.49,ACTIVE
CARD_B_000228_03,B_000228,****-****-****-5834,CREDIT,QUOC_TE,2020-05-10,2024-05-09,2020-05-12,79465256.78643098,63290409.373341136,16174847.41308985,808742.3706544926,2020-06-20,23.56,ACTIVE
CARD_B_000228_04,B_000228,****-****-****-9513,CREDIT,NOI_DIA,2023-07-01,2026-06-30,2023-07-08,64772012.257075414,20919390.414914206,43852621.84216121,2192631.0921080606,2023-08-20,25.46,ACTIVE
CARD_B_000229_01,B_000229,****-****-****-8549,DEBIT,NOI_DIA,2022-01-04,2026-01-03,2022-01-06,0.0,0.0,0.0,0.0,2022-02-20,26.5,INACTIVE
CARD_B_000229_02,B_000229,****-****-****-4594,CREDIT,QUOC_TE,2022-11-21,2025-11-20,,89359218.85510392,22862054.067294374,66497164.78780955,3324858.2393904775,2022-12-20,23.9,ACTIVE
CARD_B_000229_03,B_000229,****-****-****-3877,CREDIT,NOI_DIA,2023-09-06,2027-09-05,2023-09-13,80506413.97227547,35893132.19100817,44613281.78126729,2230664.0890633645,2023-10-20,27.79,ACTIVE
CARD_B_000229_04,B_000229,****-****-****-6227,CREDIT,NOI_DIA,2023-12-13,2028-12-11,2023-12-19,91224361.13137358,50265874.1766882,40958486.95468538,2047924.3477342692,2024-01-20,26.29,ACTIVE
CARD_B_000230_01,B_000230,****-****-****-5267,CREDIT,NOI_DIA,2021-09-10,2026-09-09,2021-09-13,87376189.55693428,50448791.49344963,36927398.063484654,1846369.9031742327,2021-10-20,24.39,ACTIVE
CARD_B_000230_02,B_000230,****-****-****-2675,DEBIT,QUOC_TE,2024-12-26,2028-12-25,2025-01-18,0.0,0.0,0.0,0.0,2025-01-20,22.14,ACTIVE
CARD_B_000231_01,B_000231,****-****-****-8891,DEBIT,NOI_DIA,2022-05-17,2025-05-16,2022-05-22,0.0,0.0,0.0,0.0,2022-06-20,26.83,ACTIVE
CARD_B_000231_02,B_000231,****-****-****-6196,CREDIT,QUOC_TE,2024-01-28,2029-01-26,2024-02-03,60522882.06531972,30555082.6651109,29967799.400208816,1498389.9700104408,2024-02-20,22.78,BLOCKED
CARD_B_000231_03,B_000231,****-****-****-9614,CREDIT,QUOC_TE,2024-03-28,2029-03-27,2024-04-02,96911603.44894461,37654179.50398103,59257423.94496358,2962871.1972481795,2024-04-20,23.95,ACTIVE
CARD_B_000231_04,B_000231,****-****-****-7165,CREDIT,NOI_DIA,2022-08-07,2025-08-06,2022-08-10,92789647.53124799,56435192.678627156,36354454.85262083,1817722.7426310417,2022-09-20,27.65,ACTIVE
CARD_B_000232_01,B_000232,****-****-****-9595,DEBIT,NOI_DIA,2023-11-12,2028-11-10,2023-11-17,0.0,0.0,0.0,0.0,2023-12-20,21.84,ACTIVE
CARD_B_000232_02,B_000232,****-****-****-3248,CREDIT,NOI_DIA,2022-05-03,2026-05-02,2022-05-09,86728629.61182603,28474727.903173015,58253901.70865302,2912695.085432651,2022-06-20,24.98,ACTIVE
CARD_B_000233_01,B_000233,****-****-****-3863,DEBIT,NOI_DIA,2022-09-14,2025-09-13,,0.0,0.0,0.0,0.0,2022-10-20,24.35,ACTIVE
CARD_B_000233_02,B_000233,****-****-****-1690,CREDIT,QUOC_TE,2020-10-08,2025-10-07,2020-10-15,69266477.67552142,61379428.26635247,7887049.409168954,394352.4704584477,2020-11-20,24.33,ACTIVE
CARD_B_000233_03,B_000233,****-****-****-5862,DEBIT,NOI_DIA,2021-04-27,2026-04-26,2021-05-02,0.0,0.0,0.0,0.0,2021-05-20,21.11,ACTIVE
CARD_B_000234_01,B_000234,****-****-****-8153,CREDIT,NOI_DIA,2023-05-29,2028-05-27,2023-06-02,59366771.25614181,40887424.51654467,18479346.73959714,923967.3369798572,2023-06-20,20.36,CLOSED
CARD_B_000234_02,B_000234,****-****-****-9341,CREDIT,QUOC_TE,2021-01-14,2026-01-13,2021-01-15,75518541.90657973,19658170.506862164,55860371.39971757,2793018.5699858787,2021-02-20,25.08,ACTIVE
